method,halton,num variables,8,num samples,1000,seed,
0.48096,0.1961682632236568,0.3443072702331962,0.40647262365153675,0.5673828125,0.6474704767458813,0.08489857250187828,0.8707328174783796
0.02496,0.6247396917950854,0.6776406035665294,0.935884388357419,0.3173828125,0.43694416095640765,0.2667167543200601,0.0541647701411015
0.62496,0.13494377342773844,0.12208504801097393,0.759413800122125,0.8173828125,0.22641784516693395,0.1758076634109692,0.43878015475648613
0.22496,0.42065805914202414,0.4554183813443073,0.46529615306330147,0.1923828125,0.3843125820090392,0.7212622088655146,0.6695493855257169
0.82496,0.9920866305705955,0.7887517146776406,0.5829432118868308,0.6923828125,0.5422073188511445,0.9939894815927873,0.20801092398725535
0.42496,0.563515201999167,0.23319615912208505,0.9947079177691838,0.4423828125,0.857996792535355,0.35762584522915103,0.515703231679563
0.14496,0.8492294877134527,0.5665294924554184,0.2888255648280073,0.9423828125,0.17378626621956553,0.9030803906836965,0.13108784706417842
0.74496,0.2778009162848813,0.8998628257887518,0.347649094239772,0.0361328125,0.9632599504300918,0.4485349361382419,0.59262630860264
0.34496,0.7063723448563098,0.04801097393689986,0.23000203541624262,0.5361328125,0.7001020556932498,0.6303531179564238,0.9772416932180246
0.94496,0.07371928363182008,0.3813443072702332,0.11235497659271321,0.2861328125,0.48957573990377606,0.5394440270473329,0.2849340009103323
0.54496,0.35943356934610576,0.7146776406035665,0.17117850600447793,0.7861328125,0.9106283714827235,0.8121712997746056,0.8233955393718707
0.06496,0.9308621407746772,0.15912208504801098,0.6417667412985956,0.1611328125,0.8053652135879866,0.027047332832456798,0.3618570778334092
0.66496,0.5022907122032486,0.4924554183813443,0.8182373295338897,0.6611328125,0.2790494241143024,0.20886551465063863,0.7464724624487938
0.26496,0.7880049979175343,0.8257887517146777,0.8770608589456543,0.4111328125,0.3316810030616708,0.1179564237415477,0.9003186162949477
0.86496,0.21657642648896294,0.27023319615912206,0.04315082434357826,0.9111328125,0.12115468727219711,0.6634109691960932,0.06599908966772872
0.46496,0.6451478550603915,0.6035665294924554,0.69020964787299,0.0986328125,0.594838897798513,0.9361382419233659,0.45061447428311335
0.18496,0.11453561016243231,0.9368998628257887,0.513739059637696,0.5986328125,0.018661612479953345,0.2997746055597295,0.6813837050523441
0.78496,0.40024989587671805,0.0850480109739369,0.3960920008141665,0.3486328125,0.7555037177431112,0.845229151014275,0.21984524351388257
0.38496,0.9716784673052895,0.41838134430727025,0.9255037655200489,0.8486328125,0.07129319142732177,0.39068369646882045,0.5275375512061903
0.98496,0.5431070387338609,0.7517146776406035,0.7490331772847547,0.2236328125,0.6502405598483744,0.5725018782870023,0.14292216659080564
0.58496,0.8288213244481466,0.19615912208504802,0.45491553022593123,0.7236328125,0.4397142440589007,0.48159278737791134,0.6044606281292672
0.10496,0.2573927530195752,0.5294924554183813,0.5725625890494607,0.4736328125,0.22918792826942702,0.754320060105184,0.9890760127446518
0.70496,0.6859641815910037,0.8628257887517147,0.9843272949318136,0.9736328125,0.3870826651115323,0.07663410969196092,0.2967683204369595
0.30496,0.03290295710120783,0.30727023319615915,0.2784449419906371,0.0205078125,0.5449774019536375,0.25845229151014276,0.835229858898498
0.90496,0.31861724281549353,0.6406035665294925,0.3372684714024018,0.5205078125,0.860766875637848,0.16754320060105185,0.3736913973600364
0.50496,0.8900458142440649,0.9739368998628258,0.21962141257887238,0.2705078125,0.1765563493220586,0.7129977460555973,0.758306781975421
0.00896,0.4614743856726364,0.023319615912208505,0.10197435375534297,0.7705078125,0.9660300335325849,0.98572501878287,0.9121529358215749
0.60896,0.7471886713869221,0.35665294924554186,0.16079788316710766,0.1455078125,0.7028721387957428,0.34936138241923365,0.0027309968138370506
0.20896,0.17576009995835068,0.6899862825788752,0.6313861184612253,0.6455078125,0.4923458230062691,0.8948159278737791,0.3873463814292217
0.80896,0.6043315285297792,0.13443072702331962,0.8078567066965194,0.3955078125,0.9133984545852165,0.4402704733283246,0.6181156121984525
0.40896,0.0941274468971262,0.46776406035665297,0.8666802361082842,0.8955078125,0.8081352966904797,0.6220886551465064,0.1565771506599909
0.12896,0.3798417326114119,0.8010973936899863,0.025849786281294525,0.0830078125,0.28181950721679544,0.5311795642374155,0.4642694583522986
0.72896,0.9512703040399834,0.24554183813443073,0.6729086098107063,0.5830078125,0.33445108616416386,0.8039068369646882,0.07965407373691398
0.32896,0.5226988754685548,0.578875171467764,0.49643802157541217,0.3330078125,0.12392477037469019,0.035311795642374154,0.5411925352753755
0.92896,0.8084131611828405,0.9122085048010974,0.3787909627518828,0.8330078125,0.597608980901006,0.21712997746055598,0.9258079198907602
0.52896,0.23698458975426906,0.06035665294924554,0.9082027274577651,0.2080078125,0.007581280069981047,0.12622088655146507,0.23350022758306782
0.04896,0.6655560183256977,0.3936899862825789,0.731732139222471,0.7080078125,0.7444233853331389,0.6716754320060105,0.7719617660446063
0.64896,0.0024989587671803417,0.7270233196159122,0.43761449216364745,0.4580078125,0.06021285901734947,0.9444027047332832,0.31042330450614475
0.24896,0.28821324448146607,0.17146776406035666,0.5552615509871769,0.9580078125,0.6391602274384021,0.3080390683696469,0.6950386891215293
0.84896,0.8596418159100375,0.50480109739369,0.9670262568695298,0.0517578125,0.4286339116489284,0.8534936138241923,0.8488848429676832
0.44896,0.4310703873386089,0.8381344307270233,0.26114390392835335,0.5517578125,0.21810759585945474,0.3989481592787378,0.0323167956304051
0.16896,0.7167846730528946,0.2825788751714678,0.31996743334011807,0.3017578125,0.37600233270155997,0.5807663410969196,0.4169321802457897
0.76896,0.1453561016243232,0.6159122085048011,0.20232037451658863,0.8017578125,0.5338970695436652,0.4898572501878287,0.6477014110150204
0.36896,0.5739275301957518,0.9492455418381345,0.08467331569305923,0.1767578125,0.8496865432278757,0.7625845229151015,0.18616294947655895
0.96896,0.043315285297792584,0.09739368998628258,0.14349684510482394,0.6767578125,0.1654760169120863,0.051840721262208865,0.49385525716886663
0.56896,0.3290295710120783,0.43072702331961593,0.6140850803989416,0.4267578125,0.9549497011226126,0.2336589030803907,0.10923987255348203
0.08896,0.9004581424406497,0.7640603566529492,0.7905556686342357,0.9267578125,0.6917918063857705,0.14274981217129978,0.5707783340919436
0.68896,0.47188671386922115,0.2085048010973937,0.8493791980460004,0.1142578125,0.48126549059629686,0.6882043576258452,0.9553937187073281
0.28896,0.7576009995835069,0.541838134430727,0.03277020150620802,0.6142578125,0.9023181221752442,0.9609316303531179,0.26308602639963585
0.88896,0.18617242815493545,0.8751714677640604,0.6798290250356198,0.3642578125,0.7970549642805074,0.3245679939894816,0.8015475648611743
0.48896,0.614743856726364,0.3196159122085048,0.5033584368003257,0.8642578125,0.27073917480682314,0.8700225394440271,0.3400091033227128
0.03296,0.12494793835901707,0.6529492455418381,0.3857113779767963,0.2392578125,0.32337075375419155,0.4154770848985725,0.7246244879380974
0.63296,0.4106622240733028,0.9862825788751715,0.9151231426826786,0.7392578125,0.1128444379647179,0.5972952667167544,0.8784706417842513
0.23296,0.9820907955018742,0.03566529492455418,0.7386525544473845,0.4892578125,0.5865286484910337,0.5063861758076634,0.05006827492034593
0.83296,0.5535193669304457,0.36899862825788754,0.44453490738856094,0.9892578125,0.03251202799241872,0.7791134485349361,0.4346836595357305
0.43296,0.8392336526447314,0.7023319615912208,0.5621819662120904,0.0126953125,0.7693541332555767,0.04357625845229151,0.6654528903049614
0.15296,0.2678050812161599,0.1467764060356653,0.9739466720944433,0.5126953125,0.08514360693978715,0.22539444027047334,0.20391442876649976
0.75296,0.6963765097875885,0.48010973936899864,0.26806431915326684,0.2626953125,0.6640909753608397,0.13448534936138243,0.5116067364588075
0.35296,0.06372344856309871,0.813443072702332,0.32688784856503156,0.7626953125,0.4535646595713661,0.6799398948159279,0.12699135184342286
0.95296,0.34943773427738445,0.2578875171467764,0.20924078974150215,0.1376953125,0.2430383437818924,0.9526671675432006,0.5885298133818844
0.55296,0.9208663057059558,0.5912208504801097,0.09159373091797272,0.6376953125,0.4009330806239977,0.3163035311795642,0.973145197997269
0.07296,0.4922948771345273,0.9245541838134431,0.15041726032973743,0.3876953125,0.5588278174661029,0.8617580766341096,0.2808375056895767
0.67296,0.7780091628488129,0.07270233196159122,0.6210054956238551,0.8876953125,0.8746172911503135,0.40721262208865516,0.8192990441511152
0.27296,0.20658059142024157,0.4060356652949246,0.7974760838591491,0.0751953125,0.19040676483452398,0.5890308039068369,0.35776058261265364
0.87296,0.6351520199916701,0.7393689986282579,0.8562996132709139,0.5751953125,0.9798804490450503,0.49812171299774605,0.7423759672280382
0.47296,0.10453977509371096,0.18381344307270234,0.056991654793405254,0.3251953125,0.7167225543082082,0.7708489857250188,0.8962221210741921
0.19296,0.3902540608079967,0.5171467764060357,0.704050478322817,0.8251953125,0.5061962385187345,0.06836964688204357,0.01456531634046427
0.79296,0.9616826322365681,0.850480109739369,0.5275798900875229,0.2001953125,0.9272488700976819,0.2501878287002254,0.3991807009558489
0.39296,0.5331112036651395,0.29492455418381347,0.4099328312639935,0.7001953125,0.821985712202945,0.1592787377911345,0.6299499317250796
0.99296,0.8188254893794252,0.6282578875171467,0.9393445959698759,0.4501953125,0.29566992272926085,0.70473328324568,0.16841147018661812
0.59296,0.2473969179508538,0.9615912208504801,0.7628740077345817,0.9501953125,0.34830150167662927,0.9774605559729527,0.4761037778789258
0.11296,0.6759683465222824,0.10973936899862825,0.4687563606757582,0.0439453125,0.13777518588715557,0.3410969196093163,0.09148839326354119
0.71296,0.022907122032486463,0.4430727023319616,0.5864034194992876,0.5439453125,0.6114593964134714,0.8865514650638617,0.5530268548020028
0.31296,0.30862140774677216,0.7764060356652949,0.9981681253816406,0.2939453125,0.0001457938474996355,0.4320060105184072,0.9376422394173873
0.91296,0.8800499791753436,0.22085048010973937,0.29228577244046405,0.7939453125,0.7369878991106575,0.613824192336589,0.24533454710969504
0.51296,0.45147855060391506,0.5541838134430727,0.3511093018522288,0.1689453125,0.052777372794868056,0.5229151014274981,0.7837960855712335
0.01696,0.7371928363182008,0.887517146776406,0.23346224302869936,0.6689453125,0.6317247412159207,0.7956423741547709,0.32225762403277197
0.61696,0.1657642648896293,0.3319615912208505,0.11581518420516995,0.4189453125,0.421198425426447,0.0067618332081141996,0.7068730086481566
0.21696,0.5943356934610579,0.6652949245541838,0.17463871361693467,0.9189453125,0.21067210963697333,0.188580015026296,0.8607191624943105
0.81696,0.08413161182840483,0.9986282578875172,0.6452269489110523,0.1064453125,0.36856684647907856,0.09767092411720511,0.03823395539371871
0.41696,0.36984589754269054,0.0004572473708276177,0.8216975371463464,0.6064453125,0.5264615833211839,0.6431254695717505,0.42284934000910335
0.13696,0.941274468971262,0.33379058070416096,0.8805210665581111,0.3564453125,0.8422510570053944,0.9158527422990232,0.6536185707783341
0.73696,0.5127030403998334,0.6671239140374943,0.015469163443924282,0.8564453125,0.15804053068960489,0.27948910593538695,0.19208010923987257
0.33696,0.7984173261141191,0.11156835848193873,0.662527986973336,0.2314453125,0.9475142149001312,0.8249436513899324,0.4997724169321802
0.93696,0.2269887546855477,0.44490169181527206,0.48605739873804193,0.7314453125,0.6843563201632891,0.37039819684447783,0.11515703231679562
0.53696,0.6555601832569763,0.7782350251486054,0.3684103399145125,0.4814453125,0.47383000437381545,0.5522163786626596,0.5766954938552572
0.05696,0.008329862557267805,0.22267946959304985,0.8978221046203949,0.9814453125,0.8948826359527627,0.4613072877535687,0.9613108784706418
0.65696,0.2940441482715535,0.5560128029263832,0.7213515163851008,0.0283203125,0.7896194780580259,0.7340345604808415,0.2690031861629495
0.25696,0.865472719700125,0.8893461362597165,0.4272338693262772,0.5283203125,0.2633036885843417,0.02329075882794891,0.8074647246244879
0.85696,0.43690129112869636,0.037494284407864654,0.5448809281498066,0.2783203125,0.31593526753171014,0.20510894064613072,0.3459262630860264
0.45696,0.722615576842982,0.370827617741198,0.9566456340321596,0.7783203125,0.10540895174223648,0.11419984973703982,0.7305416477014111
0.17696,0.15118700541441066,0.7041609510745314,0.2507632810909831,0.1533203125,0.5790931622685522,0.6596543951915853,0.8843878015475649
0.77696,0.5797584339858393,0.14860539551897575,0.30958681050274783,0.6533203125,0.03892695728240268,0.932381667918858,0.00864815657715066
0.37696,0.04914618908788005,0.4819387288523091,0.1919397516792184,0.4033203125,0.7757690625455606,0.29601803155522166,0.39326354119253526
0.97696,0.33486047480216574,0.8152720621856424,0.07429269285568899,0.9033203125,0.0915585362297711,0.8414725770097671,0.6240327719617661
0.57696,0.9062890462307371,0.2597165066300869,0.1331162222674537,0.0908203125,0.6705059046508237,0.38692712246431255,0.1624943104233045
0.09696,0.47771761765930865,0.5930498399634202,0.6037044575615713,0.5908203125,0.45997958886135004,0.5687453042824944,0.4701866181156122
0.69696,0.7634319033735943,0.9263831732967536,0.7801750457968655,0.3408203125,0.24945327307187637,0.47783621337340343,0.08557123350022758
0.29696,0.19200333194502292,0.0745313214449017,0.8389985752086302,0.8408203125,0.4073480099139816,0.7505634861006761,0.5471096950386891
0.89696,0.6205747605164514,0.407864654778235,0.01892937105638103,0.2158203125,0.5652427467560869,0.015026296018031555,0.9317250796540737
0.49696,0.13077884214910454,0.7411979881115683,0.6659881945857928,0.7158203125,0.8810322204402974,0.19684447783621337,0.23941738734638143
0.00576,0.41649312786339027,0.18564243255601282,0.4895176063504987,0.4658203125,0.19682169412450795,0.10593538692712247,0.7778789258079198
0.60576,0.9879216992919617,0.5189757658893461,0.37187054752696924,0.9658203125,0.9862953783350342,0.6513899323816679,0.31634046426945833
0.20576,0.5593502707205331,0.8523090992226795,0.9012823122328516,0.0595703125,0.7231374835981922,0.9241172051089407,0.700955848884843
0.80576,0.8450645564348188,0.2967535436671239,0.7248117239975576,0.5595703125,0.5126111678087185,0.2877535687453043,0.8548020027309968
0.40576,0.2736359850062474,0.6300868770004573,0.43069407693873396,0.3095703125,0.9336637993876659,0.8332081141998497,0.044151115157032315
0.12576,0.702207413577676,0.9634202103337905,0.5483411357622634,0.8095703125,0.828400641492929,0.3786626596543952,0.42876649977241693
0.72576,0.06955435235318617,0.012802926383173296,0.9601058416446163,0.1845703125,0.3020848520192448,0.560480841472577,0.6595357305416477
0.32576,0.3552686380674719,0.34613625971650663,0.25422348870343986,0.6845703125,0.3547164309666132,0.4695717505634861,0.19799726900318615
0.92576,0.9266972094960433,0.67946959304984,0.3130470181152046,0.4345703125,0.14419011517713953,0.7422990232907588,0.5056895766954939
0.52576,0.49812578092461474,0.12391403749428441,0.19539995929167514,0.9345703125,0.6178743257034554,0.06461307287753569,0.12107419208010924
0.04576,0.7838400666389005,0.45724737082761774,0.07775290046814573,0.1220703125,0.0029158769499927103,0.2464312546957175,0.5826126536185707
0.64576,0.21241149521032904,0.790580704160951,0.13657642987991045,0.6220703125,0.7397579822131506,0.1555221637866266,0.9672280382339554
0.24576,0.6409829237817576,0.23502514860539553,0.6071646651740281,0.3720703125,0.05554745589736113,0.7009767092411721,0.2749203459262631
0.84576,0.11037067888379842,0.5683584819387288,0.7836352534093222,0.8720703125,0.6344948243184138,0.9737039819684448,0.8133818843878016
0.44576,0.3960849645980841,0.9016918152720622,0.8424587828210869,0.2470703125,0.4239685085289401,0.3373403456048084,0.35184342284934
0.16576,0.9675135360266556,0.04983996342021033,0.012008955831467535,0.7470703125,0.2134421927394664,0.8827948910593538,0.7364588074647246
0.76576,0.538942107455227,0.38317329675354367,0.6590677793608793,0.4970703125,0.37133692958157166,0.42824943651389935,0.8903049613108784
0.36576,0.8246563931695127,0.716506630086877,0.4825971911255852,0.9970703125,0.5292316664236769,0.6100676183320811,0.07373691397360037
0.96576,0.2532278217409413,0.16095107453132146,0.36495013230205575,0.0029296875,0.8450211401078874,0.5191585274229902,0.45835229858898496
0.56576,0.6817992503123699,0.4942844078646548,0.8943618970079381,0.5029296875,0.16081061379209796,0.791885800150263,0.6891215293582158
0.08576,0.028738025822573926,0.8276177411979881,0.717891308772644,0.2529296875,0.9502842980026243,0.08940646130728776,0.2275830678197542
0.68576,0.31445231153685965,0.27206218564243256,0.42377366171382047,0.7529296875,0.6871264032657822,0.27122464312546957,0.535275375512062
0.28576,0.8858808829654311,0.6053955189757659,0.5414207205373499,0.1279296875,0.4766000874763085,0.18031555221637866,0.15065999089667728
0.88576,0.4573094543940025,0.9387288523090992,0.9531854264197028,0.6279296875,0.8976527190552559,0.7257700976709242,0.6121984524351388
0.48576,0.7430237401082882,0.08687700045724737,0.24730307347852637,0.3779296875,0.7923895611605191,0.9984973703981969,0.9968138370505234
0.02976,0.17159516867971678,0.4202103337905807,0.3061266028902911,0.8779296875,0.2660737716868348,0.3621337340345605,0.3045061447428311
0.62976,0.6001665972511454,0.7535436671239141,0.18847954406676165,0.0654296875,0.31870535063420324,0.9075882794891059,0.8429676832043695
0.22976,0.08996251561849229,0.1979881115683585,0.07083248524323224,0.5654296875,0.10817903484472956,0.4530428249436514,0.38142922166590804
0.82976,0.37567680133277803,0.5313214449016919,0.12965601465499696,0.3154296875,0.5818632453710454,0.6348610067618332,0.7660446062812927
0.42976,0.9471053727613494,0.8646547782350251,0.6002442499491146,0.8154296875,0.03338679107741653,0.5439519158527423,0.9198907601274465
0.14976,0.5185339441899208,0.3090992226794696,0.7767148381844087,0.1904296875,0.7702288963405745,0.816679188580015,0.020482476103777878
0.74976,0.8042482299042066,0.6424325560128029,0.8355383675961734,0.6904296875,0.08601837002478495,0.03155522163786627,0.4050978607191625
0.34976,0.23281965847563516,0.9757658893461363,0.00508854060655404,0.4404296875,0.6649657384458376,0.21337340345604808,0.6358670914883933
0.94976,0.6613910870470637,0.025148605395518976,0.6521473641359659,0.9404296875,0.4544394226563639,0.12246431254695718,0.17432862994993173
0.54976,0.019991670137442734,0.3584819387288523,0.4756767759006717,0.0341796875,0.24391310686689022,0.6679188580015026,0.4820209376422394
0.06976,0.30570595585172844,0.6918152720621856,0.35802971707714226,0.5341796875,0.40180784370899547,0.9406461307287753,0.0974055530268548
0.66976,0.8771345272802998,0.13625971650663007,0.8874414817830246,0.2841796875,0.5597025805511008,0.304282494365139,0.5589440145653164
0.26976,0.4485630987088713,0.4695930498399634,0.7109708935477305,0.7841796875,0.8754920542353113,0.8497370398196844,0.943559399180701
0.86976,0.734277384423157,0.8029263831732968,0.416853246488907,0.1591796875,0.1912815279195218,0.39519158527422993,0.25125170687300863
0.46976,0.1628488129945856,0.2473708276177412,0.5345003053124364,0.6591796875,0.9807552121300481,0.5770097670924117,0.7897132453345471
0.18976,0.5914202415660141,0.5807041609510746,0.9462650111947893,0.4091796875,0.717597317393206,0.4861006761833208,0.32817478379608556
0.78976,0.060807996668054975,0.9140374942844078,0.24038265825361285,0.9091796875,0.5070710016037323,0.7588279489105936,0.7127901684114701
0.38976,0.3465222823823407,0.06218564243255601,0.29920618766537754,0.0966796875,0.9281236331826797,0.0811419984973704,0.866636322257624
0.98976,0.9179508538109121,0.39551897576588935,0.18155912884184816,0.5966796875,0.8228604752879428,0.26296018031555224,0.061902594446973144
0.58976,0.4893794252394835,0.7288523090992227,0.06391207001831875,0.3466796875,0.29654468581425864,0.1720510894064613,0.44651797906235774
0.10976,0.7750937109537692,0.17329675354366714,0.12273559943008346,0.8466796875,0.34917626476162705,0.7175056348610067,0.6772872098315885
0.70976,0.20366513952519782,0.5066300868770005,0.5933238347242011,0.2216796875,0.13864994897215338,0.9902329075882795,0.21574874829312699
0.30976,0.6322365680966264,0.8399634202103338,0.7697944229594952,0.7216796875,0.6123341594984691,0.3538692712246431,0.5234410559854347
0.90976,0.14244064972927947,0.28440786465477824,0.8286179523712599,0.4716796875,0.022306458667444233,0.8993238166791886,0.13882567137005006
0.50976,0.4281549354435652,0.6177411979881116,0.008548748219010787,0.9716796875,0.7591485639306021,0.44477836213373406,0.6003641329085116
0.01376,0.9995835068721366,0.9510745313214449,0.6556075717484225,0.0185546875,0.07493803761481266,0.6265965439519159,0.9849795175238962
0.61376,0.571012078300708,0.09922267946959305,0.47913698351312844,0.5185546875,0.6538854060358653,0.535687453042825,0.29267182521620394
0.21376,0.8567263640149938,0.4325560128029264,0.361489924689599,0.2685546875,0.4433590902463916,0.8084147257700977,0.8311333636777424
0.81376,0.28529779258642235,0.7658893461362597,0.8909016893954814,0.7685546875,0.2328327744569179,0.039819684447783624,0.3695949021392808
0.41376,0.7138692211578509,0.21033379058070417,0.7144311011601873,0.1435546875,0.39072751129902317,0.22163786626596543,0.7542102867546655
0.13376,0.08121615993336109,0.5436671239140375,0.4203134541013637,0.6435546875,0.5486222481411285,0.13072877535687452,0.9080564406008192
0.73376,0.3669304456476468,0.8770004572473709,0.5379605129248931,0.3935546875,0.864411721825339,0.67618332081142,0.02639963586709149
0.33376,0.9383590170762183,0.3214449016918153,0.949725218807246,0.8935546875,0.1802011955095495,0.9489105935386927,0.4110150204824761
0.93376,0.5097875885047897,0.6547782350251486,0.24384286586606962,0.0810546875,0.9696748797200758,0.3125469571750564,0.6417842512517069
0.53376,0.7955018742190754,0.9881115683584819,0.30266639527783434,0.5810546875,0.7065169849832337,0.8580015026296018,0.18024578971324534
0.05376,0.22407330279050397,0.004572473708276178,0.1850193364543049,0.3310546875,0.49599066919376,0.40345604808414726,0.48793809740555305
0.65376,0.6526447313619326,0.3379058070416095,0.0673722776307755,0.8310546875,0.9170433007727073,0.585274229902329,0.10332271279016841
0.25376,0.12203248646397334,0.6712391403749428,0.1261958070425402,0.2060546875,0.8117801428779705,0.49436513899323814,0.5648611743286299
0.85376,0.40774677217825905,0.11568358481938729,0.5967840423366578,0.7060546875,0.28546435340428633,0.7670924117205109,0.9494765589440146
0.45376,0.9791753436068305,0.4490169181527206,0.773254630571952,0.4560546875,0.33809593235165475,0.056348610067618335,0.25716886663632227
0.17376,0.550603915035402,0.782350251486054,0.8320781599837167,0.9560546875,0.12756961656218108,0.23816679188580014,0.7956304050978608
0.77376,0.8363182007496877,0.2267946959304984,0.036230409118664764,0.0498046875,0.6012538270884968,0.14725770097670923,0.3340919435593992
0.37376,0.2648896293211162,0.5601280292638318,0.6832892326480765,0.5498046875,0.011226126257471934,0.6927122464312547,0.7187073281747838
0.97376,0.6934610578925448,0.893461362597165,0.5068186444127825,0.2998046875,0.7480682315206298,0.9654395191585274,0.8725534820209376
0.57376,0.04039983340274885,0.041609510745313216,0.389171585589253,0.7998046875,0.06385770520484035,0.3290758827948911,0.05598543468365953
0.09376,0.3261141191170346,0.37494284407864653,0.9185833502951354,0.1748046875,0.642805073625893,0.8745304282494365,0.44060081929904416
0.69376,0.897542690545606,0.7082761774119799,0.7421127620598412,0.6748046875,0.4322787578364193,0.41998497370398197,0.6713700500682749
0.29376,0.46897126197417743,0.15272062185642432,0.4479951150010177,0.4248046875,0.2217524420469456,0.6018031555221638,0.20983158852981337
0.89376,0.7546855476884632,0.48605395518975764,0.5656421738245471,0.9248046875,0.37964717888905086,0.5108940646130729,0.517523896222121
0.49376,0.1832569762598917,0.819387288523091,0.9774068797069001,0.1123046875,0.5375419157311562,0.7836213373403456,0.13290851160673645
0.03776,0.6118284048313203,0.2638317329675354,0.2715245267657236,0.6123046875,0.8533313894153667,0.04808414725770098,0.594446973145198
0.63776,0.10162432319866722,0.5971650663008687,0.3303480561774883,0.3623046875,0.1691208630995772,0.2299023290758828,0.9790623577605826
0.23776,0.3873386089129529,0.9304983996342021,0.2127009973539589,0.8623046875,0.9585945473101035,0.13899323816679188,0.2867546654528903
0.83776,0.9587671803415244,0.07864654778235025,0.09505393853042947,0.2373046875,0.6954366525732614,0.6844477836213373,0.8252162039144287
0.43776,0.5301957517700958,0.41197988111568357,0.15387746794219417,0.7373046875,0.4849103367837877,0.9571750563486101,0.36367774237596723
0.15776,0.8159100374843815,0.7453132144490169,0.6244657032363118,0.4873046875,0.905962968362735,0.3208114199849737,0.7482931269913519
0.75776,0.2444814660558101,0.18975765889346136,0.8009362914716059,0.9873046875,0.8006998104679982,0.8662659654395192,0.9021392808375057
0.35776,0.6730528946272386,0.5230909922267947,0.8597598208833707,0.0107421875,0.274384020994314,0.41172051089406464,0.06781975421028676
0.95776,0.011245314452311536,0.856424325560128,0.04661103195603501,0.5107421875,0.32701559994168244,0.5935386927122465,0.4524351388256714
0.55776,0.2969596001665972,0.30086877000457246,0.6936698554854468,0.2607421875,0.11648928415220877,0.5026296018031555,0.6832043695949022
0.07776,0.8683881715951687,0.6342021033379058,0.5171992672501526,0.7607421875,0.5901734946785245,0.7753568745304282,0.2216659080564406
0.67776,0.43981674302374013,0.9675354366712391,0.39955220842662326,0.1357421875,0.01953637556495116,0.07287753568745305,0.5293582157487483
0.27776,0.7255310287380258,0.016918152720621856,0.9289639731325056,0.6357421875,0.7563784808281091,0.25469571750563486,0.14474283113336367
0.87776,0.1541024573094544,0.3502514860539552,0.7524933848972115,0.3857421875,0.07216795451231958,0.16378662659654394,0.6062812926718252
0.47776,0.582673885880883,0.6835848193872885,0.458375737838388,0.8857421875,0.6511153229333723,0.7092411720510894,0.9908966772872099
0.19776,0.05206164098292378,0.12802926383173296,0.5760227966619174,0.0732421875,0.44058900714389854,0.9819684447783621,0.2985889849795175
0.79776,0.3377759266972095,0.4613625971650663,0.9877875025442703,0.5732421875,0.23006269135442484,0.3456048084147258,0.837050523441056
0.39776,0.909204498125781,0.7946959304983996,0.2819051496030938,0.3232421875,0.3879574281965301,0.8910593538692713,0.37551206190259445
0.99776,0.48063306955435237,0.23914037494284407,0.34072867901485854,0.8232421875,0.5458521650386353,0.4365138993238167,0.760127446517979
0.59776,0.7663473552686381,0.5724737082761774,0.22308162019132913,0.1982421875,0.8616416387228459,0.6183320811419984,0.9139736003641329
0.11776,0.19491878384006664,0.9058070416095108,0.10543456136779972,0.6982421875,0.17743111240705642,0.5274229902329076,0.0004551661356395084
0.71776,0.6234902124114952,0.053955189757658895,0.1642580907795644,0.4482421875,0.9669047966175828,0.8001502629601803,0.38507055075102414
0.31776,0.13369429404414826,0.3872885230909922,0.6348463260736821,0.9482421875,0.7037469018807406,0.003005259203606311,0.6158397815202549
0.91776,0.419408579758434,0.7206218564243255,0.8113169143089762,0.0419921875,0.49322058609126695,0.18482344102178813,0.15430131998179336
0.51776,0.9908371511870054,0.16506630086877,0.8701404437207408,0.5419921875,0.9142732176702143,0.09391435011269722,0.46199362767410107
0.02176,0.5622657226155768,0.4983996342021033,0.05007123956849176,0.2919921875,0.8090100597754775,0.6393688955672426,0.07737824305871643
0.62176,0.8479800083298625,0.8317329675354367,0.6971300630979035,0.7919921875,0.2826942703017933,0.9120961682945155,0.538916704597178
0.22176,0.27655143690129114,0.2761774119798811,0.5206594748626094,0.1669921875,0.3353258492491617,0.27573253193087904,0.9235320892125626
0.82176,0.7051228654727197,0.6095107453132145,0.40301241603908,0.6669921875,0.124799533459688,0.8211870773854245,0.2312243969048703
0.42176,0.07246980424822991,0.9428440786465477,0.9324241807449624,0.4169921875,0.5984837439860038,0.3666416228399699,0.7696859353664087
0.14176,0.3581840899625156,0.09099222679469593,0.7559535925096682,0.9169921875,0.027846624872430382,0.5484598046581518,0.3081474738279472
0.74176,0.929612661391087,0.42432556012802924,0.4618359454508447,0.1044921875,0.7646887301355882,0.45755071374906087,0.6927628584433319
0.34176,0.5010412328196585,0.7576588934613626,0.5794830042743742,0.6044921875,0.08047820381979881,0.7302779864763336,0.8466090122894857
0.94176,0.7867555185339442,0.20210333790580703,0.9912477101567271,0.3544921875,0.6594255722408514,0.019534184823441023,0.030040964952207556
0.54176,0.21532694710537276,0.5354366712391404,0.28536535721555056,0.8544921875,0.44889925645137774,0.20135236664162284,0.4146563495675922
0.06176,0.6438983756768013,0.8687700045724737,0.3441888866273153,0.2294921875,0.23837294066190406,0.11044327573253193,0.645425580336823
0.66176,0.11328613077884214,0.31321444901691814,0.22654182780378587,0.7294921875,0.3962676775040093,0.6558978211870774,0.1838871187983614
